Voltage [V],Current [A],Surface_Temp [C],Core_Temp [C],Label
4.191438919104986,-6.0,11.981617546586335,27.049311200051363,1
4.195981625066666,-6.0,11.981617546586335,27.095890064530465,1
4.200384029954435,-6.0,11.981617546586335,27.142283850671447,1
4.2046575943969575,-6.0,11.981617546586335,27.1884874128574,1
4.212781906287047,-6.0,11.981617546586335,27.28032663998573,1
4.220322769132285,-6.0,11.981617546586335,27.371312146109005,1
4.227269593572591,-6.0,11.981617546586335,27.461350141204946,1
4.233616826589392,-6.0,11.981617546586335,27.550356651896493,1
4.244506653081713,-6.0,11.981617546586335,27.72502334363287,1
4.253124873371021,-6.0,11.981617546586335,27.894830257711476,1
4.2597255435317845,-6.0,11.981617546586335,28.059448496096593,1
4.265092359123784,-6.0,11.981617546586335,28.218935276167485,1
4.26957396293705,-6.0,11.981617546586335,28.358394306755315,1
4.274180638510445,-6.0,11.981617546586335,28.49452239671001,1
4.279120065047691,-6.0,11.981617546586335,28.627972784477436,1
4.284072372084667,-6.0,11.981617546586335,28.759287335713964,1
4.288693797194247,-6.0,11.981617546586335,28.874554212781334,1
4.293666818888786,-6.0,11.981617546586335,28.988684589742093,1
4.29917283362025,-6.0,11.981617546586335,29.101868454758176,1
4.305351853277558,-6.0,11.981617546586335,29.214161729946397,1
4.312808353920176,-6.0,11.981617546586335,29.32557528018225,1
